Newton_method Runge_Kutta Analytical_solution
0.29928 0.299284 0.299284
0.299389 0.299393 0.299393
0.299497 0.299502 0.299502
0.299606 0.299611 0.299611
0.299715 0.29972 0.29972
0.299824 0.299829 0.299829
0.299933 0.299938 0.299938
0.300042 0.300047 0.300047
0.300151 0.300156 0.300156
0.30026 0.300265 0.300265
0.300369 0.300374 0.300374
0.300478 0.300483 0.300483
0.300587 0.300592 0.300592
0.300697 0.300701 0.300701
0.300806 0.30081 0.30081
0.300915 0.300919 0.300919
0.301024 0.301028 0.301028
0.301133 0.301137 0.301137
0.301242 0.301247 0.301247
0.301351 0.301356 0.301356
0.30146 0.301465 0.301465
0.301569 0.301574 0.301574
0.301678 0.301683 0.301683
0.301787 0.301792 0.301792
0.301896 0.301901 0.301901
0.302005 0.30201 0.30201
0.302115 0.302119 0.302119
0.302224 0.302228 0.302228
0.302333 0.302338 0.302338
0.302442 0.302447 0.302447
0.302551 0.302556 0.302556
0.30266 0.302665 0.302665
0.302769 0.302774 0.302774
0.302879 0.302883 0.302883
0.302988 0.302993 0.302993
0.303097 0.303102 0.303102
0.303206 0.303211 0.303211
0.303315 0.30332 0.30332
0.303425 0.303429 0.303429
0.303534 0.303539 0.303539
0.303643 0.303648 0.303648
0.303752 0.303757 0.303757
0.303861 0.303866 0.303866
0.303971 0.303975 0.303975
0.30408 0.304085 0.304085
0.304189 0.304194 0.304194
0.304298 0.304303 0.304303
0.304408 0.304412 0.304412
0.304517 0.304522 0.304522
0.304626 0.304631 0.304631
0.304735 0.30474 0.30474
0.304845 0.30485 0.30485
0.304954 0.304959 0.304959
0.305063 0.305068 0.305068
0.305173 0.305178 0.305178
0.305282 0.305287 0.305287
0.305391 0.305396 0.305396
0.305501 0.305505 0.305505
0.30561 0.305615 0.305615
0.305719 0.305724 0.305724
0.305829 0.305834 0.305834
0.305938 0.305943 0.305943
0.306047 0.306052 0.306052
0.306157 0.306162 0.306162
0.306266 0.306271 0.306271
0.306375 0.30638 0.30638
0.306485 0.30649 0.30649
0.306594 0.306599 0.306599
0.306704 0.306709 0.306709
0.306813 0.306818 0.306818
0.306922 0.306927 0.306927
0.307032 0.307037 0.307037
0.307141 0.307146 0.307146
0.307251 0.307256 0.307256
0.30736 0.307365 0.307365
0.30747 0.307475 0.307475
0.307579 0.307584 0.307584
0.307689 0.307693 0.307693
0.307798 0.307803 0.307803
0.307907 0.307912 0.307912
0.308017 0.308022 0.308022
0.308126 0.308131 0.308131
0.308236 0.308241 0.308241
0.308345 0.30835 0.30835
0.308455 0.30846 0.30846
0.308564 0.308569 0.308569
0.308674 0.308679 0.308679
0.308784 0.308788 0.308788
0.308893 0.308898 0.308898
0.309003 0.309008 0.309008
0.309112 0.309117 0.309117
0.309222 0.309227 0.309227
0.309331 0.309336 0.309336
0.309441 0.309446 0.309446
0.30955 0.309555 0.309555
0.30966 0.309665 0.309665
0.30977 0.309775 0.309775
0.309879 0.309884 0.309884
0.309989 0.309994 0.309994
0.310098 0.310103 0.310103
0.310208 0.310213 0.310213
0.310318 0.310323 0.310323
0.310427 0.310432 0.310432
0.310537 0.310542 0.310542
0.310647 0.310652 0.310652
0.310756 0.310761 0.310761
0.310866 0.310871 0.310871
0.310975 0.310981 0.310981
0.311085 0.31109 0.31109
0.311195 0.3112 0.3112
0.311305 0.31131 0.31131
0.311414 0.311419 0.311419
0.311524 0.311529 0.311529
0.311634 0.311639 0.311639
0.311743 0.311748 0.311748
0.311853 0.311858 0.311858
0.311963 0.311968 0.311968
0.312072 0.312078 0.312078
0.312182 0.312187 0.312187
0.312292 0.312297 0.312297
0.312402 0.312407 0.312407
0.312511 0.312517 0.312517
0.312621 0.312626 0.312626
0.312731 0.312736 0.312736
0.312841 0.312846 0.312846
0.312951 0.312956 0.312956
0.31306 0.313066 0.313066
0.31317 0.313175 0.313175
0.31328 0.313285 0.313285
0.31339 0.313395 0.313395
0.3135 0.313505 0.313505
0.313609 0.313615 0.313615
0.313719 0.313724 0.313724
0.313829 0.313834 0.313834
0.313939 0.313944 0.313944
0.314049 0.314054 0.314054
0.314159 0.314164 0.314164
0.314269 0.314274 0.314274
0.314378 0.314384 0.314384
0.314488 0.314494 0.314494
0.314598 0.314603 0.314603
0.314708 0.314713 0.314713
0.314818 0.314823 0.314823
0.314928 0.314933 0.314933
0.315038 0.315043 0.315043
0.315148 0.315153 0.315153
0.315258 0.315263 0.315263
0.315368 0.315373 0.315373
0.315478 0.315483 0.315483
0.315588 0.315593 0.315593
0.315698 0.315703 0.315703
0.315807 0.315813 0.315813
0.315917 0.315923 0.315923
0.316027 0.316033 0.316033
0.316137 0.316143 0.316143
0.316247 0.316253 0.316253
0.316357 0.316363 0.316363
0.316467 0.316473 0.316473
0.316577 0.316583 0.316583
0.316687 0.316693 0.316693
0.316797 0.316803 0.316803
0.316908 0.316913 0.316913
0.317018 0.317023 0.317023
0.317128 0.317133 0.317133
0.317238 0.317243 0.317243
0.317348 0.317353 0.317353
0.317458 0.317463 0.317463
0.317568 0.317573 0.317573
0.317678 0.317683 0.317683
0.317788 0.317793 0.317793
0.317898 0.317903 0.317903
0.318008 0.318014 0.318014
0.318118 0.318124 0.318124
0.318229 0.318234 0.318234
0.318339 0.318344 0.318344
0.318449 0.318454 0.318454
0.318559 0.318564 0.318564
0.318669 0.318674 0.318674
0.318779 0.318785 0.318785
0.318889 0.318895 0.318895
0.319 0.319005 0.319005
0.31911 0.319115 0.319115
0.31922 0.319225 0.319225
0.31933 0.319335 0.319335
0.31944 0.319446 0.319446
0.31955 0.319556 0.319556
0.319661 0.319666 0.319666
0.319771 0.319776 0.319776
0.319881 0.319887 0.319887
0.319991 0.319997 0.319997
0.320102 0.320107 0.320107
0.320212 0.320217 0.320217
0.320322 0.320328 0.320328
0.320432 0.320438 0.320438
0.320543 0.320548 0.320548
0.320653 0.320658 0.320658
0.320763 0.320769 0.320769
0.320873 0.320879 0.320879
0.320984 0.320989 0.320989
0.321094 0.3211 0.3211
0.321204 0.32121 0.32121
0.321315 0.32132 0.32132
0.321425 0.32143 0.32143
0.321535 0.321541 0.321541
0.321646 0.321651 0.321651
0.321756 0.321761 0.321761
0.321866 0.321872 0.321872
0.321977 0.321982 0.321982
0.322087 0.322093 0.322093
0.322198 0.322203 0.322203
0.322308 0.322313 0.322313
0.322418 0.322424 0.322424
0.322529 0.322534 0.322534
0.322639 0.322645 0.322645
0.322749 0.322755 0.322755
0.32286 0.322865 0.322865
0.32297 0.322976 0.322976
0.323081 0.323086 0.323086
0.323191 0.323197 0.323197
0.323302 0.323307 0.323307
0.323412 0.323418 0.323418
0.323523 0.323528 0.323528
0.323633 0.323639 0.323639
0.323743 0.323749 0.323749
0.323854 0.323859 0.323859
0.323964 0.32397 0.32397
0.324075 0.32408 0.32408
0.324185 0.324191 0.324191
0.324296 0.324301 0.324301
0.324406 0.324412 0.324412
0.324517 0.324523 0.324523
0.324628 0.324633 0.324633
0.324738 0.324744 0.324744
0.324849 0.324854 0.324854
0.324959 0.324965 0.324965
0.32507 0.325075 0.325075
0.32518 0.325186 0.325186
0.325291 0.325296 0.325296
0.325401 0.325407 0.325407
0.325512 0.325518 0.325518
0.325623 0.325628 0.325628
0.325733 0.325739 0.325739
0.325844 0.325849 0.325849
0.325954 0.32596 0.32596
0.326065 0.326071 0.326071
0.326176 0.326181 0.326181
0.326286 0.326292 0.326292
0.326397 0.326403 0.326403
0.326508 0.326513 0.326513
0.326618 0.326624 0.326624
0.326729 0.326735 0.326735
0.32684 0.326845 0.326845
0.32695 0.326956 0.326956
0.327061 0.327067 0.327067
0.327172 0.327177 0.327177
0.327282 0.327288 0.327288
0.327393 0.327399 0.327399
0.327504 0.32751 0.32751
0.327615 0.32762 0.32762
0.327725 0.327731 0.327731
0.327836 0.327842 0.327842
0.327947 0.327952 0.327952
0.328058 0.328063 0.328063
0.328168 0.328174 0.328174
0.328279 0.328285 0.328285
0.32839 0.328396 0.328396
0.328501 0.328506 0.328506
0.328611 0.328617 0.328617
0.328722 0.328728 0.328728
0.328833 0.328839 0.328839
0.328944 0.32895 0.32895
0.329055 0.32906 0.32906
0.329166 0.329171 0.329171
0.329276 0.329282 0.329282
0.329387 0.329393 0.329393
0.329498 0.329504 0.329504
0.329609 0.329615 0.329615
0.32972 0.329726 0.329726
0.329831 0.329836 0.329836
0.329942 0.329947 0.329947
0.330052 0.330058 0.330058
0.330163 0.330169 0.330169
0.330274 0.33028 0.33028
0.330385 0.330391 0.330391
0.330496 0.330502 0.330502
0.330607 0.330613 0.330613
0.330718 0.330724 0.330724
0.330829 0.330835 0.330835
0.33094 0.330946 0.330946
0.331051 0.331056 0.331056
0.331162 0.331167 0.331167
0.331273 0.331278 0.331278
0.331384 0.331389 0.331389
0.331495 0.3315 0.3315
0.331606 0.331611 0.331611
0.331717 0.331722 0.331722
0.331828 0.331833 0.331833
0.331939 0.331944 0.331944
0.33205 0.332055 0.332055
0.332161 0.332166 0.332166
0.332272 0.332277 0.332277
0.332383 0.332389 0.332389
0.332494 0.3325 0.3325
0.332605 0.332611 0.332611
0.332716 0.332722 0.332722
0.332827 0.332833 0.332833
0.332938 0.332944 0.332944
0.333049 0.333055 0.333055
0.33316 0.333166 0.333166
0.333271 0.333277 0.333277
0.333382 0.333388 0.333388
0.333494 0.333499 0.333499
0.333605 0.333611 0.333611
0.333716 0.333722 0.333722
0.333827 0.333833 0.333833
0.333938 0.333944 0.333944
0.334049 0.334055 0.334055
0.33416 0.334166 0.334166
0.334272 0.334277 0.334277
0.334383 0.334389 0.334389
0.334494 0.3345 0.3345
0.334605 0.334611 0.334611
0.334716 0.334722 0.334722
0.334827 0.334833 0.334833
0.334939 0.334945 0.334945
0.33505 0.335056 0.335056
0.335161 0.335167 0.335167
0.335272 0.335278 0.335278
0.335384 0.33539 0.33539
0.335495 0.335501 0.335501
0.335606 0.335612 0.335612
0.335717 0.335723 0.335723
0.335829 0.335835 0.335835
0.33594 0.335946 0.335946
0.336051 0.336057 0.336057
0.336163 0.336168 0.336168
0.336274 0.33628 0.33628
0.336385 0.336391 0.336391
0.336496 0.336502 0.336502
0.336608 0.336614 0.336614
0.336719 0.336725 0.336725
0.33683 0.336836 0.336836
0.336942 0.336948 0.336948
0.337053 0.337059 0.337059
0.337164 0.33717 0.33717
0.337276 0.337282 0.337282
0.337387 0.337393 0.337393
0.337499 0.337505 0.337505
0.33761 0.337616 0.337616
0.337721 0.337727 0.337727
0.337833 0.337839 0.337839
0.337944 0.33795 0.33795
0.338056 0.338062 0.338062
0.338167 0.338173 0.338173
0.338279 0.338285 0.338285
0.33839 0.338396 0.338396
0.338501 0.338507 0.338507
0.338613 0.338619 0.338619
0.338724 0.33873 0.33873
0.338836 0.338842 0.338842
0.338947 0.338953 0.338953
0.339059 0.339065 0.339065
0.33917 0.339176 0.339176
0.339282 0.339288 0.339288
0.339393 0.339399 0.339399
0.339505 0.339511 0.339511
0.339616 0.339622 0.339622
0.339728 0.339734 0.339734
0.339839 0.339845 0.339845
0.339951 0.339957 0.339957
0.340062 0.340069 0.340069
0.340174 0.34018 0.34018
0.340286 0.340292 0.340292
0.340397 0.340403 0.340403
0.340509 0.340515 0.340515
0.34062 0.340627 0.340627
0.340732 0.340738 0.340738
0.340844 0.34085 0.34085
0.340955 0.340961 0.340961
0.341067 0.341073 0.341073
0.341178 0.341185 0.341185
0.34129 0.341296 0.341296
0.341402 0.341408 0.341408
0.341513 0.34152 0.34152
0.341625 0.341631 0.341631
0.341737 0.341743 0.341743
0.341848 0.341855 0.341855
0.34196 0.341966 0.341966
0.342072 0.342078 0.342078
0.342184 0.34219 0.34219
0.342295 0.342301 0.342301
0.342407 0.342413 0.342413
0.342519 0.342525 0.342525
0.34263 0.342637 0.342637
0.342742 0.342748 0.342748
0.342854 0.34286 0.34286
0.342966 0.342972 0.342972
0.343077 0.343084 0.343084
0.343189 0.343195 0.343195
0.343301 0.343307 0.343307
0.343413 0.343419 0.343419
0.343525 0.343531 0.343531
0.343636 0.343643 0.343643
0.343748 0.343754 0.343754
0.34386 0.343866 0.343866
0.343972 0.343978 0.343978
0.344084 0.34409 0.34409
0.344195 0.344202 0.344202
0.344307 0.344314 0.344314
0.344419 0.344425 0.344425
0.344531 0.344537 0.344537
0.344643 0.344649 0.344649
0.344755 0.344761 0.344761
0.344867 0.344873 0.344873
0.344979 0.344985 0.344985
0.34509 0.345097 0.345097
0.345202 0.345209 0.345209
0.345314 0.345321 0.345321
0.345426 0.345433 0.345433
0.345538 0.345544 0.345544
0.34565 0.345656 0.345656
0.345762 0.345768 0.345768
0.345874 0.34588 0.34588
0.345986 0.345992 0.345992
0.346098 0.346104 0.346104
0.34621 0.346216 0.346216
0.346322 0.346328 0.346328
0.346434 0.34644 0.34644
0.346546 0.346552 0.346552
0.346658 0.346664 0.346664
0.34677 0.346776 0.346776
0.346882 0.346888 0.346888
0.346994 0.347 0.347
0.347106 0.347112 0.347112
0.347218 0.347224 0.347224
0.34733 0.347336 0.347336
0.347442 0.347449 0.347449
0.347554 0.347561 0.347561
0.347666 0.347673 0.347673
0.347778 0.347785 0.347785
0.34789 0.347897 0.347897
0.348003 0.348009 0.348009
0.348115 0.348121 0.348121
0.348227 0.348233 0.348233
0.348339 0.348345 0.348345
0.348451 0.348458 0.348458
0.348563 0.34857 0.34857
0.348675 0.348682 0.348682
0.348788 0.348794 0.348794
0.3489 0.348906 0.348906
0.349012 0.349018 0.349018
0.349124 0.349131 0.349131
0.349236 0.349243 0.349243
0.349348 0.349355 0.349355
0.349461 0.349467 0.349467
0.349573 0.349579 0.349579
0.349685 0.349692 0.349692
0.349797 0.349804 0.349804
0.34991 0.349916 0.349916
0.350022 0.350028 0.350028
0.350134 0.350141 0.350141
0.350246 0.350253 0.350253
0.350359 0.350365 0.350365
0.350471 0.350477 0.350477
0.350583 0.35059 0.35059
0.350695 0.350702 0.350702
0.350808 0.350814 0.350814
0.35092 0.350927 0.350927
0.351032 0.351039 0.351039
0.351145 0.351151 0.351151
0.351257 0.351264 0.351264
0.351369 0.351376 0.351376
0.351482 0.351488 0.351488
0.351594 0.351601 0.351601
0.351706 0.351713 0.351713
0.351819 0.351825 0.351825
0.351931 0.351938 0.351938
0.352044 0.35205 0.35205
0.352156 0.352162 0.352162
0.352268 0.352275 0.352275
0.352381 0.352387 0.352387
0.352493 0.3525 0.3525
0.352606 0.352612 0.352612
0.352718 0.352725 0.352725
0.35283 0.352837 0.352837
0.352943 0.352949 0.352949
0.353055 0.353062 0.353062
0.353168 0.353174 0.353174
0.35328 0.353287 0.353287
0.353393 0.353399 0.353399
0.353505 0.353512 0.353512
0.353618 0.353624 0.353624
0.35373 0.353737 0.353737
0.353843 0.353849 0.353849
0.353955 0.353962 0.353962
0.354068 0.354074 0.354074
0.35418 0.354187 0.354187
0.354293 0.3543 0.3543
0.354405 0.354412 0.354412
0.354518 0.354525 0.354525
0.354631 0.354637 0.354637
0.354743 0.35475 0.35475
0.354856 0.354862 0.354862
0.354968 0.354975 0.354975
0.355081 0.355088 0.355088
0.355194 0.3552 0.3552
0.355306 0.355313 0.355313
0.355419 0.355425 0.355425
0.355531 0.355538 0.355538
0.355644 0.355651 0.355651
0.355757 0.355763 0.355763
0.355869 0.355876 0.355876
0.355982 0.355989 0.355989
0.356095 0.356101 0.356101
0.356207 0.356214 0.356214
0.35632 0.356327 0.356327
0.356433 0.356439 0.356439
0.356545 0.356552 0.356552
0.356658 0.356665 0.356665
0.356771 0.356778 0.356778
0.356884 0.35689 0.35689
0.356996 0.357003 0.357003
0.357109 0.357116 0.357116
0.357222 0.357229 0.357229
0.357335 0.357341 0.357341
0.357447 0.357454 0.357454
0.35756 0.357567 0.357567
0.357673 0.35768 0.35768
0.357786 0.357793 0.357793
0.357899 0.357905 0.357905
0.358011 0.358018 0.358018
0.358124 0.358131 0.358131
0.358237 0.358244 0.358244
0.35835 0.358357 0.358357
0.358463 0.358469 0.358469
0.358576 0.358582 0.358582
0.358688 0.358695 0.358695
0.358801 0.358808 0.358808
0.358914 0.358921 0.358921
0.359027 0.359034 0.359034
0.35914 0.359147 0.359147
0.359253 0.35926 0.35926
0.359366 0.359373 0.359373
0.359479 0.359485 0.359485
0.359592 0.359598 0.359598
0.359704 0.359711 0.359711
0.359817 0.359824 0.359824
0.35993 0.359937 0.359937
0.360043 0.36005 0.36005
0.360156 0.360163 0.360163
0.360269 0.360276 0.360276
0.360382 0.360389 0.360389
0.360495 0.360502 0.360502
0.360608 0.360615 0.360615
0.360721 0.360728 0.360728
0.360834 0.360841 0.360841
0.360947 0.360954 0.360954
0.36106 0.361067 0.361067
0.361173 0.36118 0.36118
0.361286 0.361293 0.361293
0.361399 0.361406 0.361406
0.361512 0.361519 0.361519
0.361626 0.361632 0.361632
0.361739 0.361746 0.361746
0.361852 0.361859 0.361859
0.361965 0.361972 0.361972
0.362078 0.362085 0.362085
0.362191 0.362198 0.362198
0.362304 0.362311 0.362311
0.362417 0.362424 0.362424
0.36253 0.362537 0.362537
0.362644 0.36265 0.36265
0.362757 0.362764 0.362764
0.36287 0.362877 0.362877
0.362983 0.36299 0.36299
0.363096 0.363103 0.363103
0.363209 0.363216 0.363216
0.363323 0.36333 0.36333
0.363436 0.363443 0.363443
0.363549 0.363556 0.363556
0.363662 0.363669 0.363669
0.363775 0.363782 0.363782
0.363889 0.363896 0.363896
0.364002 0.364009 0.364009
0.364115 0.364122 0.364122
0.364228 0.364235 0.364235
0.364342 0.364349 0.364349
0.364455 0.364462 0.364462
0.364568 0.364575 0.364575
0.364681 0.364689 0.364689
0.364795 0.364802 0.364802
0.364908 0.364915 0.364915
0.365021 0.365028 0.365028
0.365135 0.365142 0.365142
0.365248 0.365255 0.365255
0.365361 0.365369 0.365369
0.365475 0.365482 0.365482
0.365588 0.365595 0.365595
0.365701 0.365709 0.365709
0.365815 0.365822 0.365822
0.365928 0.365935 0.365935
0.366042 0.366049 0.366049
0.366155 0.366162 0.366162
0.366268 0.366276 0.366276
0.366382 0.366389 0.366389
0.366495 0.366502 0.366502
0.366609 0.366616 0.366616
0.366722 0.366729 0.366729
0.366836 0.366843 0.366843
0.366949 0.366956 0.366956
0.367063 0.36707 0.36707
0.367176 0.367183 0.367183
0.367289 0.367297 0.367297
0.367403 0.36741 0.36741
0.367516 0.367524 0.367524
0.36763 0.367637 0.367637
0.367743 0.367751 0.367751
0.367857 0.367864 0.367864
0.367971 0.367978 0.367978
0.368084 0.368091 0.368091
0.368198 0.368205 0.368205
0.368311 0.368318 0.368318
0.368425 0.368432 0.368432
0.368538 0.368546 0.368546
0.368652 0.368659 0.368659
0.368765 0.368773 0.368773
0.368879 0.368886 0.368886
0.368993 0.369 0.369
0.369106 0.369114 0.369114
0.36922 0.369227 0.369227
0.369334 0.369341 0.369341
0.369447 0.369454 0.369454
0.369561 0.369568 0.369568
0.369675 0.369682 0.369682
0.369788 0.369795 0.369795
0.369902 0.369909 0.369909
0.370016 0.370023 0.370023
0.370129 0.370137 0.370137
0.370243 0.37025 0.37025
0.370357 0.370364 0.370364
0.37047 0.370478 0.370478
0.370584 0.370591 0.370591
0.370698 0.370705 0.370705
0.370812 0.370819 0.370819
0.370925 0.370933 0.370933
0.371039 0.371046 0.371046
0.371153 0.37116 0.37116
0.371267 0.371274 0.371274
0.37138 0.371388 0.371388
0.371494 0.371502 0.371502
0.371608 0.371615 0.371615
0.371722 0.371729 0.371729
0.371836 0.371843 0.371843
0.371949 0.371957 0.371957
0.372063 0.372071 0.372071
0.372177 0.372184 0.372184
0.372291 0.372298 0.372298
0.372405 0.372412 0.372412
0.372519 0.372526 0.372526
0.372633 0.37264 0.37264
0.372746 0.372754 0.372754
0.37286 0.372868 0.372868
0.372974 0.372982 0.372982
0.373088 0.373096 0.373096
0.373202 0.37321 0.37321
0.373316 0.373323 0.373323
0.37343 0.373437 0.373437
0.373544 0.373551 0.373551
0.373658 0.373665 0.373665
0.373772 0.373779 0.373779
0.373886 0.373893 0.373893
0.374 0.374007 0.374007
0.374114 0.374121 0.374121
0.374228 0.374235 0.374235
0.374342 0.374349 0.374349
0.374456 0.374463 0.374463
0.37457 0.374577 0.374577
0.374684 0.374691 0.374691
0.374798 0.374805 0.374805
0.374912 0.374919 0.374919
0.375026 0.375033 0.375033
0.37514 0.375148 0.375148
0.375254 0.375262 0.375262
0.375368 0.375376 0.375376
0.375482 0.37549 0.37549
0.375596 0.375604 0.375604
0.37571 0.375718 0.375718
0.375825 0.375832 0.375832
0.375939 0.375946 0.375946
0.376053 0.37606 0.37606
0.376167 0.376175 0.376175
0.376281 0.376289 0.376289
0.376395 0.376403 0.376403
0.376509 0.376517 0.376517
0.376624 0.376631 0.376631
